matchup_id,player_a,player_b,model,result
340,Giannis Antetokounmpo,Willis Reed,gemma3:12b,Giannis Antetokounmpo
341,Giannis Antetokounmpo,Oscar Robertson,gemma3:12b,Giannis Antetokounmpo
342,Giannis Antetokounmpo,David Robinson,gemma3:12b,Giannis Antetokounmpo
343,Giannis Antetokounmpo,Dennis Rodman,gemma3:12b,Giannis Antetokounmpo
344,Giannis Antetokounmpo,Bill Russell,gemma3:12b,Bill Russell
345,Giannis Antetokounmpo,Dolph Schayes,gemma3:12b,Giannis Antetokounmpo
346,Giannis Antetokounmpo,Bill Sharman,gemma3:12b,Giannis Antetokounmpo
347,Giannis Antetokounmpo,John Stockton,gemma3:12b,Giannis Antetokounmpo
348,Giannis Antetokounmpo,Isiah Thomas,gemma3:12b,Giannis Antetokounmpo
349,Giannis Antetokounmpo,Nate Thurmond,gemma3:12b,Giannis Antetokounmpo
350,Giannis Antetokounmpo,Wes Unseld,gemma3:12b,Giannis Antetokounmpo
351,Giannis Antetokounmpo,Dwyane Wade,gemma3:12b,Giannis Antetokounmpo
352,Giannis Antetokounmpo,Bill Walton,gemma3:12b,Giannis Antetokounmpo
353,Giannis Antetokounmpo,Jerry West,gemma3:12b,Giannis Antetokounmpo
354,Giannis Antetokounmpo,Russell Westbrook,gemma3:12b,Giannis Antetokounmpo
355,Giannis Antetokounmpo,Lenny Wilkens,gemma3:12b,Giannis Antetokounmpo
356,Giannis Antetokounmpo,Dominique Wilkins,gemma3:12b,Giannis Antetokounmpo
357,Giannis Antetokounmpo,James Worthy,gemma3:12b,Giannis Antetokounmpo
358,Giannis Antetokounmpo,Chris Bosh,gemma3:12b,Giannis Antetokounmpo
359,Giannis Antetokounmpo,Dwight Howard,gemma3:12b,Giannis Antetokounmpo
360,Giannis Antetokounmpo,Yao Ming,gemma3:12b,Giannis Antetokounmpo
361,Giannis Antetokounmpo,Tracy McGrady,gemma3:12b,Giannis Antetokounmpo
362,Giannis Antetokounmpo,Vince Carter,gemma3:12b,Giannis Antetokounmpo
363,Giannis Antetokounmpo,Alonzo Mourning,gemma3:12b,Giannis Antetokounmpo
364,Giannis Antetokounmpo,Dikembe Mutombo,gemma3:12b,Giannis Antetokounmpo
365,Giannis Antetokounmpo,Grant Hill,gemma3:12b,Giannis Antetokounmpo
366,Giannis Antetokounmpo,LaMarcus Aldridge,gemma3:12b,Giannis Antetokounmpo
367,Giannis Antetokounmpo,Alex English,gemma3:12b,Giannis Antetokounmpo
368,Giannis Antetokounmpo,Adrian Dantley,gemma3:12b,Giannis Antetokounmpo
369,Giannis Antetokounmpo,Bob Lanier,gemma3:12b,Giannis Antetokounmpo
370,Giannis Antetokounmpo,Bernard King,gemma3:12b,Giannis Antetokounmpo
371,Giannis Antetokounmpo,Tony Parker,gemma3:12b,Giannis Antetokounmpo
372,Giannis Antetokounmpo,Manu Ginobili,gemma3:12b,Giannis Antetokounmpo
373,Giannis Antetokounmpo,Pau Gasol,gemma3:12b,Giannis Antetokounmpo
374,Giannis Antetokounmpo,Ben Wallace,gemma3:12b,Giannis Antetokounmpo
375,Giannis Antetokounmpo,Chauncey Billups,gemma3:12b,Giannis Antetokounmpo
376,Giannis Antetokounmpo,Dennis Johnson,gemma3:12b,Giannis Antetokounmpo
377,Giannis Antetokounmpo,Joe Dumars,gemma3:12b,Giannis Antetokounmpo
378,Giannis Antetokounmpo,Penny Hardaway,gemma3:12b,Giannis Antetokounmpo
379,Giannis Antetokounmpo,Tim Hardaway,gemma3:12b,Giannis Antetokounmpo
380,Giannis Antetokounmpo,Mitch Richmond,gemma3:12b,Giannis Antetokounmpo
381,Giannis Antetokounmpo,Chris Mullin,gemma3:12b,Giannis Antetokounmpo
382,Giannis Antetokounmpo,Chris Webber,gemma3:12b,Giannis Antetokounmpo
383,Giannis Antetokounmpo,Shawn Kemp,gemma3:12b,Giannis Antetokounmpo
384,Giannis Antetokounmpo,Rasheed Wallace,gemma3:12b,Giannis Antetokounmpo
385,Giannis Antetokounmpo,Nikola Jokic,gemma3:12b,Nikola Jokic
386,Giannis Antetokounmpo,Luka Doncic,gemma3:12b,Giannis Antetokounmpo
387,Giannis Antetokounmpo,Joel Embiid,gemma3:12b,Giannis Antetokounmpo
388,Giannis Antetokounmpo,Jayson Tatum,gemma3:12b,Giannis Antetokounmpo
389,Giannis Antetokounmpo,Jimmy Butler,gemma3:12b,Giannis Antetokounmpo
390,Giannis Antetokounmpo,Kyrie Irving,gemma3:12b,Giannis Antetokounmpo
391,Giannis Antetokounmpo,Devin Booker,gemma3:12b,Giannis Antetokounmpo
392,Giannis Antetokounmpo,Ja Morant,gemma3:12b,Giannis Antetokounmpo
393,Giannis Antetokounmpo,Shai Gilgeous-Alexander,gemma3:12b,Giannis Antetokounmpo
394,Giannis Antetokounmpo,Trae Young,gemma3:12b,Giannis Antetokounmpo
395,Giannis Antetokounmpo,Donovan Mitchell,gemma3:12b,Giannis Antetokounmpo
396,Giannis Antetokounmpo,Anthony Edwards,gemma3:12b,Giannis Antetokounmpo
397,Giannis Antetokounmpo,DeMar DeRozan,gemma3:12b,Giannis Antetokounmpo
398,Giannis Antetokounmpo,Klay Thompson,gemma3:12b,Giannis Antetokounmpo
399,Giannis Antetokounmpo,Draymond Green,gemma3:12b,Giannis Antetokounmpo
400,Giannis Antetokounmpo,Rudy Gobert,gemma3:12b,Giannis Antetokounmpo
401,Giannis Antetokounmpo,Bam Adebayo,gemma3:12b,Giannis Antetokounmpo
402,Giannis Antetokounmpo,Pascal Siakam,gemma3:12b,Giannis Antetokounmpo
403,Giannis Antetokounmpo,Jrue Holiday,gemma3:12b,Giannis Antetokounmpo
404,Giannis Antetokounmpo,Jaylen Brown,gemma3:12b,Giannis Antetokounmpo
405,Giannis Antetokounmpo,Paul George,gemma3:12b,Giannis Antetokounmpo
406,Giannis Antetokounmpo,Artis Gilmore,gemma3:12b,Giannis Antetokounmpo
407,Giannis Antetokounmpo,Sidney Moncrief,gemma3:12b,Giannis Antetokounmpo
408,Giannis Antetokounmpo,Jack Sikma,gemma3:12b,Giannis Antetokounmpo
409,Giannis Antetokounmpo,World B. Free,gemma3:12b,Giannis Antetokounmpo
410,Giannis Antetokounmpo,Connie Hawkins,gemma3:12b,Giannis Antetokounmpo
411,Giannis Antetokounmpo,Spencer Haywood,gemma3:12b,Giannis Antetokounmpo
412,Giannis Antetokounmpo,Marques Johnson,gemma3:12b,Giannis Antetokounmpo
413,Giannis Antetokounmpo,Tom Heinsohn,gemma3:12b,Giannis Antetokounmpo
414,Giannis Antetokounmpo,Gail Goodrich,gemma3:12b,Giannis Antetokounmpo
415,Giannis Antetokounmpo,Paul Westphal,gemma3:12b,Giannis Antetokounmpo
416,Giannis Antetokounmpo,Marc Gasol,gemma3:12b,Giannis Antetokounmpo
417,Giannis Antetokounmpo,Al Horford,gemma3:12b,Giannis Antetokounmpo
418,Giannis Antetokounmpo,Kyle Lowry,gemma3:12b,Giannis Antetokounmpo
419,Giannis Antetokounmpo,John Wall,gemma3:12b,Giannis Antetokounmpo
420,Giannis Antetokounmpo,Gilbert Arenas,gemma3:12b,Giannis Antetokounmpo
421,Giannis Antetokounmpo,Baron Davis,gemma3:12b,Giannis Antetokounmpo
422,Giannis Antetokounmpo,Amar'e Stoudemire,gemma3:12b,Giannis Antetokounmpo
423,Giannis Antetokounmpo,Shawn Marion,gemma3:12b,Giannis Antetokounmpo
424,Giannis Antetokounmpo,Lamar Odom,gemma3:12b,Giannis Antetokounmpo
425,Giannis Antetokounmpo,Andre Iguodala,gemma3:12b,Giannis Antetokounmpo
426,Carmelo Anthony,Nate Archibald,gemma3:12b,Carmelo Anthony
427,Carmelo Anthony,Paul Arizin,gemma3:12b,Paul Arizin
428,Carmelo Anthony,Charles Barkley,gemma3:12b,Charles Barkley
429,Carmelo Anthony,Rick Barry,gemma3:12b,Carmelo Anthony
430,Carmelo Anthony,Elgin Baylor,gemma3:12b,Elgin Baylor
431,Carmelo Anthony,Dave Bing,gemma3:12b,Carmelo Anthony
432,Carmelo Anthony,Larry Bird,gemma3:12b,Larry Bird
433,Carmelo Anthony,Kobe Bryant,gemma3:12b,Kobe Bryant
434,Carmelo Anthony,Wilt Chamberlain,gemma3:12b,Wilt Chamberlain
435,Carmelo Anthony,Bob Cousy,gemma3:12b,Bob Cousy
436,Carmelo Anthony,Dave Cowens,gemma3:12b,Carmelo Anthony
437,Carmelo Anthony,Billy Cunningham,gemma3:12b,Carmelo Anthony
438,Carmelo Anthony,Stephen Curry,gemma3:12b,Stephen Curry
439,Carmelo Anthony,Anthony Davis,gemma3:12b,Anthony Davis
440,Carmelo Anthony,Dave DeBusschere,gemma3:12b,Carmelo Anthony
441,Carmelo Anthony,Clyde Drexler,gemma3:12b,Carmelo Anthony
442,Carmelo Anthony,Tim Duncan,gemma3:12b,Tim Duncan
443,Carmelo Anthony,Kevin Durant,gemma3:12b,Kevin Durant
444,Carmelo Anthony,Julius Erving,gemma3:12b,Julius Erving
445,Carmelo Anthony,Patrick Ewing,gemma3:12b,Carmelo Anthony
446,Carmelo Anthony,Walt Frazier,gemma3:12b,Walt Frazier
447,Carmelo Anthony,Kevin Garnett,gemma3:12b,Kevin Garnett
448,Carmelo Anthony,George Gervin,gemma3:12b,George Gervin
449,Carmelo Anthony,Hal Greer,gemma3:12b,Hal Greer
450,Carmelo Anthony,James Harden,gemma3:12b,James Harden
451,Carmelo Anthony,John Havlicek,gemma3:12b,John Havlicek
452,Carmelo Anthony,Elvin Hayes,gemma3:12b,Elvin Hayes
453,Carmelo Anthony,Allen Iverson,gemma3:12b,Allen Iverson
454,Carmelo Anthony,LeBron James,gemma3:12b,LeBron James
455,Carmelo Anthony,Magic Johnson,gemma3:12b,Magic Johnson
456,Carmelo Anthony,Sam Jones,gemma3:12b,Sam Jones
457,Carmelo Anthony,Michael Jordan,gemma3:12b,Michael Jordan
458,Carmelo Anthony,Jason Kidd,gemma3:12b,Carmelo Anthony
459,Carmelo Anthony,Kawhi Leonard,gemma3:12b,Kawhi Leonard
460,Carmelo Anthony,Damian Lillard,gemma3:12b,Damian Lillard
461,Carmelo Anthony,Jerry Lucas,gemma3:12b,Carmelo Anthony
462,Carmelo Anthony,Karl Malone,gemma3:12b,Karl Malone
463,Carmelo Anthony,Moses Malone,gemma3:12b,Moses Malone
464,Carmelo Anthony,Pete Maravich,gemma3:12b,Carmelo Anthony
465,Carmelo Anthony,Bob McAdoo,gemma3:12b,Bob McAdoo
466,Carmelo Anthony,Kevin McHale,gemma3:12b,Kevin McHale
467,Carmelo Anthony,George Mikan,gemma3:12b,George Mikan
468,Carmelo Anthony,Reggie Miller,gemma3:12b,Carmelo Anthony
469,Carmelo Anthony,Earl Monroe,gemma3:12b,Carmelo Anthony
470,Carmelo Anthony,Steve Nash,gemma3:12b,Steve Nash
471,Carmelo Anthony,Dirk Nowitzki,gemma3:12b,Dirk Nowitzki
472,Carmelo Anthony,Hakeem Olajuwon,gemma3:12b,Hakeem Olajuwon
473,Carmelo Anthony,Shaquille O'Neal,gemma3:12b,Shaquille O'Neal
474,Carmelo Anthony,Robert Parish,gemma3:12b,Robert Parish
475,Carmelo Anthony,Chris Paul,gemma3:12b,Chris Paul
476,Carmelo Anthony,Gary Payton,gemma3:12b,Gary Payton
477,Carmelo Anthony,Bob Pettit,gemma3:12b,Bob Pettit
478,Carmelo Anthony,Paul Pierce,gemma3:12b,Paul Pierce
479,Carmelo Anthony,Scottie Pippen,gemma3:12b,Scottie Pippen
480,Carmelo Anthony,Willis Reed,gemma3:12b,Carmelo Anthony
481,Carmelo Anthony,Oscar Robertson,gemma3:12b,Oscar Robertson
482,Carmelo Anthony,David Robinson,gemma3:12b,David Robinson
483,Carmelo Anthony,Dennis Rodman,gemma3:12b,Carmelo Anthony
484,Carmelo Anthony,Bill Russell,gemma3:12b,Bill Russell
485,Carmelo Anthony,Dolph Schayes,gemma3:12b,Carmelo Anthony
486,Carmelo Anthony,Bill Sharman,gemma3:12b,Bill Sharman
487,Carmelo Anthony,John Stockton,gemma3:12b,John Stockton
488,Carmelo Anthony,Isiah Thomas,gemma3:12b,Isiah Thomas
489,Carmelo Anthony,Nate Thurmond,gemma3:12b,Carmelo Anthony
490,Carmelo Anthony,Wes Unseld,gemma3:12b,Carmelo Anthony
491,Carmelo Anthony,Dwyane Wade,gemma3:12b,Dwyane Wade
492,Carmelo Anthony,Bill Walton,gemma3:12b,Carmelo Anthony
493,Carmelo Anthony,Jerry West,gemma3:12b,Jerry West
494,Carmelo Anthony,Russell Westbrook,gemma3:12b,Carmelo Anthony
495,Carmelo Anthony,Lenny Wilkens,gemma3:12b,Lenny Wilkens
496,Carmelo Anthony,Dominique Wilkins,gemma3:12b,Dominique Wilkins
497,Carmelo Anthony,James Worthy,gemma3:12b,James Worthy
498,Carmelo Anthony,Chris Bosh,gemma3:12b,Carmelo Anthony
499,Carmelo Anthony,Dwight Howard,gemma3:12b,Dwight Howard
500,Carmelo Anthony,Yao Ming,gemma3:12b,Carmelo Anthony
501,Carmelo Anthony,Tracy McGrady,gemma3:12b,Carmelo Anthony
502,Carmelo Anthony,Vince Carter,gemma3:12b,Carmelo Anthony
503,Carmelo Anthony,Alonzo Mourning,gemma3:12b,Carmelo Anthony
504,Carmelo Anthony,Dikembe Mutombo,gemma3:12b,Carmelo Anthony
505,Carmelo Anthony,Grant Hill,gemma3:12b,Carmelo Anthony
506,Carmelo Anthony,LaMarcus Aldridge,gemma3:12b,Carmelo Anthony
507,Carmelo Anthony,Alex English,gemma3:12b,Alex English
508,Carmelo Anthony,Adrian Dantley,gemma3:12b,Adrian Dantley
509,Carmelo Anthony,Bob Lanier,gemma3:12b,Carmelo Anthony
510,Carmelo Anthony,Bernard King,gemma3:12b,Carmelo Anthony
511,Carmelo Anthony,Tony Parker,gemma3:12b,Tony Parker
512,Carmelo Anthony,Manu Ginobili,gemma3:12b,Carmelo Anthony
513,Carmelo Anthony,Pau Gasol,gemma3:12b,Carmelo Anthony
514,Carmelo Anthony,Ben Wallace,gemma3:12b,Carmelo Anthony
515,Carmelo Anthony,Chauncey Billups,gemma3:12b,Carmelo Anthony
516,Carmelo Anthony,Dennis Johnson,gemma3:12b,Carmelo Anthony
517,Carmelo Anthony,Joe Dumars,gemma3:12b,Joe Dumars
518,Carmelo Anthony,Penny Hardaway,gemma3:12b,Carmelo Anthony
519,Carmelo Anthony,Tim Hardaway,gemma3:12b,Carmelo Anthony
520,Carmelo Anthony,Mitch Richmond,gemma3:12b,Carmelo Anthony
521,Carmelo Anthony,Chris Mullin,gemma3:12b,Carmelo Anthony
522,Carmelo Anthony,Chris Webber,gemma3:12b,Carmelo Anthony
523,Carmelo Anthony,Shawn Kemp,gemma3:12b,Carmelo Anthony
524,Carmelo Anthony,Rasheed Wallace,gemma3:12b,Carmelo Anthony
525,Carmelo Anthony,Nikola Jokic,gemma3:12b,Nikola Jokic
526,Carmelo Anthony,Luka Doncic,gemma3:12b,Luka Doncic
527,Carmelo Anthony,Joel Embiid,gemma3:12b,Joel Embiid
528,Carmelo Anthony,Jayson Tatum,gemma3:12b,Jayson Tatum
529,Carmelo Anthony,Jimmy Butler,gemma3:12b,Jimmy Butler
530,Carmelo Anthony,Kyrie Irving,gemma3:12b,Kyrie Irving
531,Carmelo Anthony,Devin Booker,gemma3:12b,Carmelo Anthony
532,Carmelo Anthony,Ja Morant,gemma3:12b,Carmelo Anthony
533,Carmelo Anthony,Shai Gilgeous-Alexander,gemma3:12b,Shai Gilgeous-Alexander
534,Carmelo Anthony,Trae Young,gemma3:12b,Carmelo Anthony
535,Carmelo Anthony,Donovan Mitchell,gemma3:12b,Carmelo Anthony
536,Carmelo Anthony,Anthony Edwards,gemma3:12b,Carmelo Anthony
537,Carmelo Anthony,DeMar DeRozan,gemma3:12b,Carmelo Anthony
538,Carmelo Anthony,Klay Thompson,gemma3:12b,Klay Thompson
539,Carmelo Anthony,Draymond Green,gemma3:12b,Carmelo Anthony
540,Carmelo Anthony,Rudy Gobert,gemma3:12b,Carmelo Anthony
541,Carmelo Anthony,Bam Adebayo,gemma3:12b,Carmelo Anthony
542,Carmelo Anthony,Pascal Siakam,gemma3:12b,Carmelo Anthony
543,Carmelo Anthony,Jrue Holiday,gemma3:12b,Carmelo Anthony
544,Carmelo Anthony,Jaylen Brown,gemma3:12b,Carmelo Anthony
545,Carmelo Anthony,Paul George,gemma3:12b,Carmelo Anthony
546,Carmelo Anthony,Artis Gilmore,gemma3:12b,Carmelo Anthony
547,Carmelo Anthony,Sidney Moncrief,gemma3:12b,Sidney Moncrief
548,Carmelo Anthony,Jack Sikma,gemma3:12b,Carmelo Anthony
549,Carmelo Anthony,World B. Free,gemma3:12b,Carmelo Anthony
550,Carmelo Anthony,Connie Hawkins,gemma3:12b,Carmelo Anthony
551,Carmelo Anthony,Spencer Haywood,gemma3:12b,Carmelo Anthony
552,Carmelo Anthony,Marques Johnson,gemma3:12b,Carmelo Anthony
553,Carmelo Anthony,Tom Heinsohn,gemma3:12b,Carmelo Anthony
554,Carmelo Anthony,Gail Goodrich,gemma3:12b,Carmelo Anthony
555,Carmelo Anthony,Paul Westphal,gemma3:12b,Carmelo Anthony
556,Carmelo Anthony,Marc Gasol,gemma3:12b,Marc Gasol
557,Carmelo Anthony,Al Horford,gemma3:12b,Carmelo Anthony
558,Carmelo Anthony,Kyle Lowry,gemma3:12b,Carmelo Anthony
559,Carmelo Anthony,John Wall,gemma3:12b,Carmelo Anthony
560,Carmelo Anthony,Gilbert Arenas,gemma3:12b,Carmelo Anthony
561,Carmelo Anthony,Baron Davis,gemma3:12b,Carmelo Anthony
562,Carmelo Anthony,Amar'e Stoudemire,gemma3:12b,Carmelo Anthony
563,Carmelo Anthony,Shawn Marion,gemma3:12b,Carmelo Anthony
564,Carmelo Anthony,Lamar Odom,gemma3:12b,Carmelo Anthony
565,Carmelo Anthony,Andre Iguodala,gemma3:12b,Carmelo Anthony
566,Nate Archibald,Paul Arizin,gemma3:12b,Paul Arizin
567,Nate Archibald,Charles Barkley,gemma3:12b,Charles Barkley
568,Nate Archibald,Rick Barry,gemma3:12b,Rick Barry
569,Nate Archibald,Elgin Baylor,gemma3:12b,Elgin Baylor
570,Nate Archibald,Dave Bing,gemma3:12b,Dave Bing
571,Nate Archibald,Larry Bird,gemma3:12b,Larry Bird
572,Nate Archibald,Kobe Bryant,gemma3:12b,Kobe Bryant
573,Nate Archibald,Wilt Chamberlain,gemma3:12b,Wilt Chamberlain
574,Nate Archibald,Bob Cousy,gemma3:12b,Bob Cousy
575,Nate Archibald,Dave Cowens,gemma3:12b,Dave Cowens
576,Nate Archibald,Billy Cunningham,gemma3:12b,Billy Cunningham
577,Nate Archibald,Stephen Curry,gemma3:12b,Stephen Curry
578,Nate Archibald,Anthony Davis,gemma3:12b,Anthony Davis
579,Nate Archibald,Dave DeBusschere,gemma3:12b,Dave DeBusschere
580,Nate Archibald,Clyde Drexler,gemma3:12b,Clyde Drexler
581,Nate Archibald,Tim Duncan,gemma3:12b,Tim Duncan
582,Nate Archibald,Kevin Durant,gemma3:12b,Kevin Durant
583,Nate Archibald,Julius Erving,gemma3:12b,Julius Erving
584,Nate Archibald,Patrick Ewing,gemma3:12b,Patrick Ewing
585,Nate Archibald,Walt Frazier,gemma3:12b,Walt Frazier
586,Nate Archibald,Kevin Garnett,gemma3:12b,Kevin Garnett
587,Nate Archibald,George Gervin,gemma3:12b,George Gervin
588,Nate Archibald,Hal Greer,gemma3:12b,Hal Greer
589,Nate Archibald,James Harden,gemma3:12b,James Harden
590,Nate Archibald,John Havlicek,gemma3:12b,John Havlicek
591,Nate Archibald,Elvin Hayes,gemma3:12b,Elvin Hayes
592,Nate Archibald,Allen Iverson,gemma3:12b,Allen Iverson
593,Nate Archibald,LeBron James,gemma3:12b,LeBron James
594,Nate Archibald,Magic Johnson,gemma3:12b,Magic Johnson
595,Nate Archibald,Sam Jones,gemma3:12b,Sam Jones
596,Nate Archibald,Michael Jordan,gemma3:12b,Michael Jordan
597,Nate Archibald,Jason Kidd,gemma3:12b,Jason Kidd
598,Nate Archibald,Kawhi Leonard,gemma3:12b,Kawhi Leonard
599,Nate Archibald,Damian Lillard,gemma3:12b,Damian Lillard
600,Nate Archibald,Jerry Lucas,gemma3:12b,Jerry Lucas
601,Nate Archibald,Karl Malone,gemma3:12b,Karl Malone
602,Nate Archibald,Moses Malone,gemma3:12b,Moses Malone
603,Nate Archibald,Pete Maravich,gemma3:12b,Pete Maravich
604,Nate Archibald,Bob McAdoo,gemma3:12b,Bob McAdoo
605,Nate Archibald,Kevin McHale,gemma3:12b,Kevin McHale
606,Nate Archibald,George Mikan,gemma3:12b,George Mikan
607,Nate Archibald,Reggie Miller,gemma3:12b,Reggie Miller
608,Nate Archibald,Earl Monroe,gemma3:12b,Earl Monroe
609,Nate Archibald,Steve Nash,gemma3:12b,Steve Nash
610,Nate Archibald,Dirk Nowitzki,gemma3:12b,Dirk Nowitzki
611,Nate Archibald,Hakeem Olajuwon,gemma3:12b,Hakeem Olajuwon
612,Nate Archibald,Shaquille O'Neal,gemma3:12b,Shaquille O'Neal
613,Nate Archibald,Robert Parish,gemma3:12b,Robert Parish
614,Nate Archibald,Chris Paul,gemma3:12b,Chris Paul
615,Nate Archibald,Gary Payton,gemma3:12b,Gary Payton
616,Nate Archibald,Bob Pettit,gemma3:12b,Bob Pettit
617,Nate Archibald,Paul Pierce,gemma3:12b,Paul Pierce
618,Nate Archibald,Scottie Pippen,gemma3:12b,Scottie Pippen
619,Nate Archibald,Willis Reed,gemma3:12b,Willis Reed
620,Nate Archibald,Oscar Robertson,gemma3:12b,Oscar Robertson
621,Nate Archibald,David Robinson,gemma3:12b,David Robinson
622,Nate Archibald,Dennis Rodman,gemma3:12b,Dennis Rodman
623,Nate Archibald,Bill Russell,gemma3:12b,Bill Russell
624,Nate Archibald,Dolph Schayes,gemma3:12b,Dolph Schayes
625,Nate Archibald,Bill Sharman,gemma3:12b,Bill Sharman
626,Nate Archibald,John Stockton,gemma3:12b,John Stockton
627,Nate Archibald,Isiah Thomas,gemma3:12b,Isiah Thomas
628,Nate Archibald,Nate Thurmond,gemma3:12b,Nate Thurmond
629,Nate Archibald,Wes Unseld,gemma3:12b,Wes Unseld
630,Nate Archibald,Dwyane Wade,gemma3:12b,Dwyane Wade
631,Nate Archibald,Bill Walton,gemma3:12b,Bill Walton
632,Nate Archibald,Jerry West,gemma3:12b,Jerry West
633,Nate Archibald,Russell Westbrook,gemma3:12b,Russell Westbrook
634,Nate Archibald,Lenny Wilkens,gemma3:12b,Lenny Wilkens
635,Nate Archibald,Dominique Wilkins,gemma3:12b,Dominique Wilkins
636,Nate Archibald,James Worthy,gemma3:12b,James Worthy
637,Nate Archibald,Chris Bosh,gemma3:12b,Chris Bosh
638,Nate Archibald,Dwight Howard,gemma3:12b,Dwight Howard
639,Nate Archibald,Yao Ming,gemma3:12b,Yao Ming
640,Nate Archibald,Tracy McGrady,gemma3:12b,Tracy McGrady
641,Nate Archibald,Vince Carter,gemma3:12b,Vince Carter
642,Nate Archibald,Alonzo Mourning,gemma3:12b,Alonzo Mourning
643,Nate Archibald,Dikembe Mutombo,gemma3:12b,Dikembe Mutombo
644,Nate Archibald,Grant Hill,gemma3:12b,Grant Hill
645,Nate Archibald,LaMarcus Aldridge,gemma3:12b,LaMarcus Aldridge
646,Nate Archibald,Alex English,gemma3:12b,Alex English
647,Nate Archibald,Adrian Dantley,gemma3:12b,Adrian Dantley
648,Nate Archibald,Bob Lanier,gemma3:12b,Bob Lanier
649,Nate Archibald,Bernard King,gemma3:12b,Bernard King
650,Nate Archibald,Tony Parker,gemma3:12b,Tony Parker
651,Nate Archibald,Manu Ginobili,gemma3:12b,Manu Ginobili
652,Nate Archibald,Pau Gasol,gemma3:12b,Pau Gasol
653,Nate Archibald,Ben Wallace,gemma3:12b,Ben Wallace
654,Nate Archibald,Chauncey Billups,gemma3:12b,Chauncey Billups
655,Nate Archibald,Dennis Johnson,gemma3:12b,Dennis Johnson
656,Nate Archibald,Joe Dumars,gemma3:12b,Joe Dumars
657,Nate Archibald,Penny Hardaway,gemma3:12b,Penny Hardaway
658,Nate Archibald,Tim Hardaway,gemma3:12b,Tim Hardaway
659,Nate Archibald,Mitch Richmond,gemma3:12b,Mitch Richmond
660,Nate Archibald,Chris Mullin,gemma3:12b,Chris Mullin
661,Nate Archibald,Chris Webber,gemma3:12b,Chris Webber
662,Nate Archibald,Shawn Kemp,gemma3:12b,Shawn Kemp
663,Nate Archibald,Rasheed Wallace,gemma3:12b,Rasheed Wallace
664,Nate Archibald,Nikola Jokic,gemma3:12b,Nikola Jokic
665,Nate Archibald,Luka Doncic,gemma3:12b,Luka Doncic
666,Nate Archibald,Joel Embiid,gemma3:12b,Joel Embiid
667,Nate Archibald,Jayson Tatum,gemma3:12b,Jayson Tatum
668,Nate Archibald,Jimmy Butler,gemma3:12b,Jimmy Butler
669,Nate Archibald,Kyrie Irving,gemma3:12b,Kyrie Irving
670,Nate Archibald,Devin Booker,gemma3:12b,Devin Booker
671,Nate Archibald,Ja Morant,gemma3:12b,Nate Archibald
672,Nate Archibald,Shai Gilgeous-Alexander,gemma3:12b,Shai Gilgeous-Alexander
673,Nate Archibald,Trae Young,gemma3:12b,Trae Young
674,Nate Archibald,Donovan Mitchell,gemma3:12b,Donovan Mitchell
675,Nate Archibald,Anthony Edwards,gemma3:12b,Anthony Edwards
676,Nate Archibald,DeMar DeRozan,gemma3:12b,DeMar DeRozan
677,Nate Archibald,Klay Thompson,gemma3:12b,Klay Thompson
678,Nate Archibald,Draymond Green,gemma3:12b,Draymond Green
679,Nate Archibald,Rudy Gobert,gemma3:12b,Rudy Gobert
680,Nate Archibald,Bam Adebayo,gemma3:12b,Bam Adebayo
681,Nate Archibald,Pascal Siakam,gemma3:12b,Pascal Siakam
682,Nate Archibald,Jrue Holiday,gemma3:12b,Jrue Holiday
683,Nate Archibald,Jaylen Brown,gemma3:12b,Jaylen Brown
684,Nate Archibald,Paul George,gemma3:12b,Paul George
685,Nate Archibald,Artis Gilmore,gemma3:12b,Artis Gilmore
686,Nate Archibald,Sidney Moncrief,gemma3:12b,Sidney Moncrief
687,Nate Archibald,Jack Sikma,gemma3:12b,Nate Archibald
688,Nate Archibald,World B. Free,gemma3:12b,Nate Archibald
689,Nate Archibald,Connie Hawkins,gemma3:12b,Nate Archibald
690,Nate Archibald,Spencer Haywood,gemma3:12b,Nate Archibald
691,Nate Archibald,Marques Johnson,gemma3:12b,Marques Johnson
692,Nate Archibald,Tom Heinsohn,gemma3:12b,Tom Heinsohn
693,Nate Archibald,Gail Goodrich,gemma3:12b,Gail Goodrich
694,Nate Archibald,Paul Westphal,gemma3:12b,Paul Westphal
695,Nate Archibald,Marc Gasol,gemma3:12b,Marc Gasol
696,Nate Archibald,Al Horford,gemma3:12b,Al Horford
697,Nate Archibald,Kyle Lowry,gemma3:12b,Kyle Lowry
698,Nate Archibald,John Wall,gemma3:12b,John Wall
699,Nate Archibald,Gilbert Arenas,gemma3:12b,Gilbert Arenas
700,Nate Archibald,Baron Davis,gemma3:12b,Baron Davis
701,Nate Archibald,Amar'e Stoudemire,gemma3:12b,Amar'e Stoudemire
702,Nate Archibald,Shawn Marion,gemma3:12b,Shawn Marion
703,Nate Archibald,Lamar Odom,gemma3:12b,Lamar Odom
704,Nate Archibald,Andre Iguodala,gemma3:12b,Andre Iguodala
705,Paul Arizin,Charles Barkley,gemma3:12b,Charles Barkley
706,Paul Arizin,Rick Barry,gemma3:12b,Rick Barry
707,Paul Arizin,Elgin Baylor,gemma3:12b,Elgin Baylor
708,Paul Arizin,Dave Bing,gemma3:12b,Dave Bing
